Store_ID,Product_ID,Stock_On_Hand,Product_Cost,Product_Price,Inventory_Cost_Value,Inventory_Retail_Value,Potential_Profit,Total Units Sold,Average Daily Sales,Stock Coverage Days,Stock Risk,Business_Action
114,35,19,15.91,31.91,302.29,606.29,304,40,0.109589041,173.375,Healthy,MAINTAIN
114,103,31,7.89,12.43,244.59,385.33,140.74,37,0.101369863,305.8108108,Healthy,MAINTAIN
114,141,33,9.25,16.74,305.25,552.42,247.17,50,0.136986301,240.9,Healthy,MAINTAIN
114,138,19,16.43,29.47,312.17,559.93,247.76,22,0.060273973,315.2272727,Healthy,MAINTAIN
114,67,35,3.14,5,109.9,175,65.1,71,0.194520548,179.9295775,Healthy,MAINTAIN
114,150,37,6.3,12.33,233.1,456.21,223.11,48,0.131506849,281.3541667,Healthy,MAINTAIN
114,57,29,6.13,9.46,177.77,274.34,96.57,77,0.210958904,137.4675325,Healthy,MAINTAIN
114,80,27,9.37,14.04,252.99,379.08,126.09,43,0.117808219,229.1860465,Healthy,MAINTAIN
114,153,2,29,49.49,58,98.98,40.98,22,0.060273973,33.18181818,Healthy,MAINTAIN
114,54,24,10.81,16.31,259.44,391.44,132,70,0.191780822,125.1428571,Healthy,MAINTAIN
114,53,15,14.93,30.35,223.95,455.25,231.3,44,0.120547945,124.4318182,Healthy,MAINTAIN
114,73,18,16.92,26.26,304.56,472.68,168.12,48,0.131506849,136.875,Healthy,MAINTAIN
114,24,24,10.06,20.21,241.44,485.04,243.6,42,0.115068493,208.5714286,Healthy,MAINTAIN
114,22,27,4.61,8.26,124.47,223.02,98.55,58,0.15890411,169.9137931,Healthy,MAINTAIN
114,116,27,8.67,17.99,234.09,485.73,251.64,35,0.095890411,281.5714286,Healthy,MAINTAIN
114,90,27,13.87,22.84,374.49,616.68,242.19,44,0.120547945,223.9772727,Healthy,MAINTAIN
114,77,29,5.23,7.24,151.67,209.96,58.29,59,0.161643836,179.4067797,Healthy,MAINTAIN
114,135,3,32.24,51.38,96.72,154.14,57.42,11,0.030136986,99.54545455,Healthy,MAINTAIN
114,165,22,5.26,7.42,115.72,163.24,47.52,57,0.156164384,140.877193,Healthy,MAINTAIN
114,92,23,10.63,21.4,244.49,492.2,247.71,34,0.093150685,246.9117647,Healthy,MAINTAIN
114,168,33,7.3,13.43,240.9,443.19,202.29,42,0.115068493,286.7857143,Healthy,MAINTAIN
114,39,26,6.93,11.19,180.18,290.94,110.76,34,0.093150685,279.1176471,Healthy,MAINTAIN
114,131,16,15.25,32.12,244,513.92,269.92,49,0.134246575,119.1836735,Healthy,MAINTAIN
114,156,28,6.12,8.87,171.36,248.36,77,45,0.123287671,227.1111111,Healthy,MAINTAIN
114,63,22,8.26,14.79,181.72,325.38,143.66,35,0.095890411,229.4285714,Healthy,MAINTAIN
114,93,24,6.21,9.24,149.04,221.76,72.72,45,0.123287671,194.6666667,Healthy,MAINTAIN
114,170,39,4.57,8.29,178.23,323.31,145.08,65,0.178082192,219,Healthy,MAINTAIN
114,32,27,7.3,15.98,197.1,431.46,234.36,28,0.076712329,351.9642857,Healthy,MAINTAIN
114,14,22,7.97,14.24,175.34,313.28,137.94,55,0.150684932,146,Healthy,MAINTAIN
114,3,30,7.93,11.1,237.9,333,95.1,39,0.106849315,280.7692308,Healthy,MAINTAIN
114,70,8,34.98,55.51,279.84,444.08,164.24,32,0.087671233,91.25,Healthy,MAINTAIN
114,147,23,11.91,20.22,273.93,465.06,191.13,37,0.101369863,226.8918919,Healthy,MAINTAIN
114,159,26,1.52,2.28,39.52,59.28,19.76,45,0.123287671,210.8888889,Healthy,MAINTAIN
114,13,15,20.21,30.71,303.15,460.65,157.5,29,0.079452055,188.7931034,Healthy,MAINTAIN
114,8,17,12.16,18.31,206.72,311.27,104.55,24,0.065753425,258.5416667,Healthy,MAINTAIN
114,95,18,10.6,14.36,190.8,258.48,67.68,65,0.178082192,101.0769231,Healthy,MAINTAIN
114,29,30,7.01,11.14,210.3,334.2,123.9,54,0.147945205,202.7777778,Healthy,MAINTAIN
114,101,22,15.33,29.26,337.26,643.72,306.46,37,0.101369863,217.027027,Healthy,MAINTAIN
114,102,19,11.33,20.77,215.27,394.63,179.36,44,0.120547945,157.6136364,Healthy,MAINTAIN
114,112,14,11.77,25.43,164.78,356.02,191.24,30,0.082191781,170.3333333,Healthy,MAINTAIN
114,152,24,14.95,29.56,358.8,709.44,350.64,45,0.123287671,194.6666667,Healthy,MAINTAIN
114,169,14,21.59,37.56,302.26,525.84,223.58,28,0.076712329,182.5,Healthy,MAINTAIN
114,110,36,5.63,7.72,202.68,277.92,75.24,44,0.120547945,298.6363636,Healthy,MAINTAIN
114,115,26,11.71,25.4,304.46,660.4,355.94,40,0.109589041,237.25,Healthy,MAINTAIN
114,28,27,7.65,12.09,206.55,326.43,119.88,58,0.15890411,169.9137931,Healthy,MAINTAIN
114,142,21,6.31,11.94,132.51,250.74,118.23,61,0.167123288,125.6557377,Healthy,MAINTAIN
114,167,29,9.38,20.16,272.02,584.64,312.62,52,0.142465753,203.5576923,Healthy,MAINTAIN
114,166,32,11.64,22.07,372.48,706.24,333.76,38,0.104109589,307.3684211,Healthy,MAINTAIN
114,44,28,6.33,11.57,177.24,323.96,146.72,45,0.123287671,227.1111111,Healthy,MAINTAIN
114,34,21,12.63,25.8,265.23,541.8,276.57,37,0.101369863,207.1621622,Healthy,MAINTAIN
114,174,30,6.41,10.39,192.3,311.7,119.4,49,0.134246575,223.4693878,Healthy,MAINTAIN
114,79,24,3.85,7.31,92.4,175.44,83.04,57,0.156164384,153.6842105,Healthy,MAINTAIN
114,81,32,5.44,11.68,174.08,373.76,199.68,30,0.082191781,389.3333333,Healthy,MAINTAIN
114,87,32,3.73,5.33,119.36,170.56,51.2,85,0.232876712,137.4117647,Healthy,MAINTAIN
114,25,31,13.55,19.31,420.05,598.61,178.56,41,0.112328767,275.9756098,Healthy,MAINTAIN
114,84,28,7.56,15.84,211.68,443.52,231.84,23,0.063013699,444.3478261,Healthy,MAINTAIN
114,31,34,10.79,15.25,366.86,518.5,151.64,46,0.126027397,269.7826087,Healthy,MAINTAIN
114,137,26,6.96,10.15,180.96,263.9,82.94,41,0.112328767,231.4634146,Healthy,MAINTAIN
114,60,21,10.42,18.59,218.82,390.39,171.57,45,0.123287671,170.3333333,Healthy,MAINTAIN
114,7,25,6.97,10.49,174.25,262.25,88,45,0.123287671,202.7777778,Healthy,MAINTAIN
114,178,22,10.69,21.73,235.18,478.06,242.88,56,0.153424658,143.3928571,Healthy,MAINTAIN
114,5,15,21.51,29.41,322.65,441.15,118.5,27,0.073972603,202.7777778,Healthy,MAINTAIN
114,177,17,14.8,29.23,251.6,496.91,245.31,47,0.128767123,132.0212766,Healthy,MAINTAIN
114,121,40,5.55,10.39,222,415.6,193.6,59,0.161643836,247.4576271,Healthy,MAINTAIN
114,40,27,8.15,13.26,220.05,358.02,137.97,43,0.117808219,229.1860465,Healthy,MAINTAIN
114,48,23,7.66,13.65,176.18,313.95,137.77,43,0.117808219,195.2325581,Healthy,MAINTAIN
114,151,31,4.51,9.75,139.81,302.25,162.44,62,0.169863014,182.5,Healthy,MAINTAIN
114,106,21,10.89,20.54,228.69,431.34,202.65,48,0.131506849,159.6875,Healthy,MAINTAIN
114,30,18,16.14,29.23,290.52,526.14,235.62,31,0.084931507,211.9354839,Healthy,MAINTAIN
114,146,25,8.47,18.37,211.75,459.25,247.5,66,0.180821918,138.2575758,Healthy,MAINTAIN
114,85,17,14.12,28.87,240.04,490.79,250.75,55,0.150684932,112.8181818,Healthy,MAINTAIN
114,123,27,9.32,19.53,251.64,527.31,275.67,60,0.164383562,164.25,Healthy,MAINTAIN
114,160,19,5.14,8.83,97.66,167.77,70.11,33,0.090410959,210.1515152,Healthy,MAINTAIN
114,176,19,14.4,27.97,273.6,531.43,257.83,50,0.136986301,138.7,Healthy,MAINTAIN
114,66,28,8.66,13.54,242.48,379.12,136.64,49,0.134246575,208.5714286,Healthy,MAINTAIN
114,139,27,6.09,11.45,164.43,309.15,144.72,66,0.180821918,149.3181818,Healthy,MAINTAIN
114,64,35,11.27,21.95,394.45,768.25,373.8,27,0.073972603,473.1481481,Healthy,MAINTAIN
115,71,29,8.12,11.96,235.48,346.84,111.36,38,0.104109589,278.5526316,Healthy,MAINTAIN
115,111,1,5.01,10.77,5.01,10.77,5.76,51,0.139726027,7.156862745,Warning,MONITOR
115,66,32,8.66,13.54,277.12,433.28,156.16,37,0.101369863,315.6756757,Healthy,MAINTAIN
115,44,22,6.33,11.57,139.26,254.54,115.28,42,0.115068493,191.1904762,Healthy,MAINTAIN
115,125,8,16.37,27.1,130.96,216.8,85.84,29,0.079452055,100.6896552,Healthy,MAINTAIN
115,119,25,10.15,21.78,253.75,544.5,290.75,45,0.123287671,202.7777778,Healthy,MAINTAIN
115,45,28,8.85,15.88,247.8,444.64,196.84,46,0.126027397,222.173913,Healthy,MAINTAIN
115,103,31,7.89,12.43,244.59,385.33,140.74,31,0.084931507,365,Healthy,MAINTAIN
115,49,0,8,13.59,0,0,0,41,0.112328767,0,Critical,REORDER
115,62,0,7.16,11.72,0,0,0,77,0.210958904,0,Critical,REORDER
115,127,21,11.98,25,251.58,525,273.42,23,0.063013699,333.2608696,Healthy,MAINTAIN
115,1,20,11.86,23.39,237.2,467.8,230.6,37,0.101369863,197.2972973,Healthy,MAINTAIN
115,90,25,13.87,22.84,346.75,571,224.25,29,0.079452055,314.6551724,Healthy,MAINTAIN
115,142,1,6.31,11.94,6.31,11.94,5.63,48,0.131506849,7.604166667,Warning,MONITOR
115,169,9,21.59,37.56,194.31,338.04,143.73,16,0.043835616,205.3125,Healthy,MAINTAIN
115,87,38,3.73,5.33,141.74,202.54,60.8,42,0.115068493,330.2380952,Healthy,MAINTAIN
115,135,3,32.24,51.38,96.72,154.14,57.42,23,0.063013699,47.60869565,Healthy,MAINTAIN
115,75,15,19.52,36.86,292.8,552.9,260.1,29,0.079452055,188.7931034,Healthy,MAINTAIN
115,153,5,29,49.49,145,247.45,102.45,21,0.057534247,86.9047619,Healthy,MAINTAIN
115,146,17,8.47,18.37,143.99,312.29,168.3,32,0.087671233,193.90625,Healthy,MAINTAIN
115,82,15,21.17,31.05,317.55,465.75,148.2,34,0.093150685,161.0294118,Healthy,MAINTAIN
115,33,22,6.22,8.43,136.84,185.46,48.62,56,0.153424658,143.3928571,Healthy,MAINTAIN
115,180,31,6.63,13.5,205.53,418.5,212.97,46,0.126027397,245.9782609,Healthy,MAINTAIN
115,174,26,6.41,10.39,166.66,270.14,103.48,43,0.117808219,220.6976744,Healthy,MAINTAIN
115,56,19,15.38,32.48,292.22,617.12,324.9,24,0.065753425,288.9583333,Healthy,MAINTAIN
115,149,25,6.95,12.63,173.75,315.75,142,46,0.126027397,198.3695652,Healthy,MAINTAIN
115,172,15,12.47,26.43,187.05,396.45,209.4,23,0.063013699,238.0434783,Healthy,MAINTAIN
115,158,28,13.82,19.81,386.96,554.68,167.72,35,0.095890411,292,Healthy,MAINTAIN
115,78,30,6.61,12.24,198.3,367.2,168.9,62,0.169863014,176.6129032,Healthy,MAINTAIN
115,28,24,7.65,12.09,183.6,290.16,106.56,41,0.112328767,213.6585366,Healthy,MAINTAIN
115,138,14,16.43,29.47,230.02,412.58,182.56,42,0.115068493,121.6666667,Healthy,MAINTAIN
115,110,19,5.63,7.72,106.97,146.68,39.71,46,0.126027397,150.7608696,Healthy,MAINTAIN
115,9,24,10.31,17.7,247.44,424.8,177.36,43,0.117808219,203.7209302,Healthy,MAINTAIN
115,72,28,10.65,18.81,298.2,526.68,228.48,45,0.123287671,227.1111111,Healthy,MAINTAIN
115,4,0,7.93,16.54,0,0,0,53,0.145205479,0,Critical,REORDER
115,178,17,10.69,21.73,181.73,369.41,187.68,27,0.073972603,229.8148148,Healthy,MAINTAIN
115,121,38,5.55,10.39,210.9,394.82,183.92,57,0.156164384,243.3333333,Healthy,MAINTAIN
115,129,0,11.98,24.3,0,0,0,46,0.126027397,0,Critical,REORDER
115,107,21,9.09,16.73,190.89,351.33,160.44,56,0.153424658,136.875,Healthy,MAINTAIN
115,68,25,8.89,12.28,222.25,307,84.75,23,0.063013699,396.7391304,Healthy,MAINTAIN
115,26,33,9.92,15.04,327.36,496.32,168.96,47,0.128767123,256.2765957,Healthy,MAINTAIN
115,102,11,11.33,20.77,124.63,228.47,103.84,40,0.109589041,100.375,Healthy,MAINTAIN
115,164,33,4.1,8.52,135.3,281.16,145.86,54,0.147945205,223.0555556,Healthy,MAINTAIN
115,95,24,10.6,14.36,254.4,344.64,90.24,69,0.189041096,126.9565217,Healthy,MAINTAIN
115,70,4,34.98,55.51,139.92,222.04,82.12,22,0.060273973,66.36363636,Healthy,MAINTAIN
115,140,21,13.12,18.66,275.52,391.86,116.34,49,0.134246575,156.4285714,Healthy,MAINTAIN
115,16,23,9.59,14.34,220.57,329.82,109.25,66,0.180821918,127.1969697,Healthy,MAINTAIN
115,23,24,4.35,9.46,104.4,227.04,122.64,52,0.142465753,168.4615385,Healthy,MAINTAIN
115,109,17,12.73,20.22,216.41,343.74,127.33,36,0.098630137,172.3611111,Healthy,MAINTAIN
115,117,35,5.66,11.74,198.1,410.9,212.8,38,0.104109589,336.1842105,Healthy,MAINTAIN
115,159,23,1.52,2.28,34.96,52.44,17.48,46,0.126027397,182.5,Healthy,MAINTAIN
115,120,38,4.55,8.83,172.9,335.54,162.64,44,0.120547945,315.2272727,Healthy,MAINTAIN
115,53,1,14.93,30.35,14.93,30.35,15.42,48,0.131506849,7.604166667,Warning,MONITOR
115,73,0,16.92,26.26,0,0,0,51,0.139726027,0,Critical,REORDER
115,22,0,4.61,8.26,0,0,0,52,0.142465753,0,Critical,REORDER
115,13,16,20.21,30.71,323.36,491.36,168,33,0.090410959,176.969697,Healthy,MAINTAIN
115,98,20,11.71,18.04,234.2,360.8,126.6,37,0.101369863,197.2972973,Healthy,MAINTAIN
115,123,24,9.32,19.53,223.68,468.72,245.04,48,0.131506849,182.5,Healthy,MAINTAIN
115,118,26,3.92,6.35,101.92,165.1,63.18,27,0.073972603,351.4814815,Healthy,MAINTAIN
115,76,28,4.17,7.53,116.76,210.84,94.08,50,0.136986301,204.4,Healthy,MAINTAIN
115,126,23,16.11,25.77,370.53,592.71,222.18,38,0.104109589,220.9210526,Healthy,MAINTAIN
115,3,25,7.93,11.1,198.25,277.5,79.25,37,0.101369863,246.6216216,Healthy,MAINTAIN
115,148,0,14.53,21.76,0,0,0,44,0.120547945,0,Critical,REORDER
115,134,0,7.92,10.93,0,0,0,33,0.090410959,0,Critical,REORDER
115,17,27,6.49,12.54,175.23,338.58,163.35,53,0.145205479,185.9433962,Healthy,MAINTAIN
115,84,24,7.56,15.84,181.44,380.16,198.72,45,0.123287671,194.6666667,Healthy,MAINTAIN
115,31,30,10.79,15.25,323.7,457.5,133.8,49,0.134246575,223.4693878,Healthy,MAINTAIN
115,115,1,11.71,25.4,11.71,25.4,13.69,38,0.104109589,9.605263158,Warning,MONITOR
115,63,20,8.26,14.79,165.2,295.8,130.6,36,0.098630137,202.7777778,Healthy,MAINTAIN
115,131,24,15.25,32.12,366,770.88,404.88,30,0.082191781,292,Healthy,MAINTAIN
115,89,0,10.41,17.05,0,0,0,56,0.153424658,0,Critical,REORDER
115,116,31,8.67,17.99,268.77,557.69,288.92,37,0.101369863,305.8108108,Healthy,MAINTAIN
115,19,23,8.96,12.36,206.08,284.28,78.2,40,0.109589041,209.875,Healthy,MAINTAIN
115,64,26,11.27,21.95,293.02,570.7,277.68,44,0.120547945,215.6818182,Healthy,MAINTAIN
115,40,33,8.15,13.26,268.95,437.58,168.63,43,0.117808219,280.1162791,Healthy,MAINTAIN
115,50,27,10.98,21.87,296.46,590.49,294.03,57,0.156164384,172.8947368,Healthy,MAINTAIN
115,12,21,10.73,17.83,225.33,374.43,149.1,69,0.189041096,111.0869565,Healthy,MAINTAIN
115,47,21,9.47,15.31,198.87,321.51,122.64,45,0.123287671,170.3333333,Healthy,MAINTAIN
115,132,23,12.91,21.14,296.93,486.22,189.29,61,0.167123288,137.6229508,Healthy,MAINTAIN
115,77,20,5.23,7.24,104.6,144.8,40.2,55,0.150684932,132.7272727,Healthy,MAINTAIN
115,152,13,14.95,29.56,194.35,384.28,189.93,40,0.109589041,118.625,Healthy,MAINTAIN
115,163,8,19.94,35.45,159.52,283.6,124.08,40,0.109589041,73,Healthy,MAINTAIN
115,167,22,9.38,20.16,206.36,443.52,237.16,47,0.128767123,170.8510638,Healthy,MAINTAIN
115,11,31,5.17,8.26,160.27,256.06,95.79,52,0.142465753,217.5961538,Healthy,MAINTAIN
115,93,31,6.21,9.24,192.51,286.44,93.93,46,0.126027397,245.9782609,Healthy,MAINTAIN
115,48,22,7.66,13.65,168.52,300.3,131.78,45,0.123287671,178.4444444,Healthy,MAINTAIN
115,124,0,4.81,9.52,0,0,0,55,0.150684932,0,Critical,REORDER
115,139,33,6.09,11.45,200.97,377.85,176.88,57,0.156164384,211.3157895,Healthy,MAINTAIN
115,104,30,5.96,9.28,178.8,278.4,99.6,31,0.084931507,353.2258065,Healthy,MAINTAIN
115,100,24,13.91,27.6,333.84,662.4,328.56,20,0.054794521,438,Healthy,MAINTAIN
115,145,25,5.84,8.01,146,200.25,54.25,37,0.101369863,246.6216216,Healthy,MAINTAIN
115,156,0,6.12,8.87,0,0,0,47,0.128767123,0,Critical,REORDER
115,162,0,4.11,5.71,0,0,0,30,0.082191781,0,Critical,REORDER
115,166,0,11.64,22.07,0,0,0,38,0.104109589,0,Critical,REORDER
115,20,28,5.04,10.7,141.12,299.6,158.48,62,0.169863014,164.8387097,Healthy,MAINTAIN
115,32,32,7.3,15.98,233.6,511.36,277.76,60,0.164383562,194.6666667,Healthy,MAINTAIN
115,83,27,5.87,12.54,158.49,338.58,180.09,35,0.095890411,281.5714286,Healthy,MAINTAIN
115,58,25,7.54,12.92,188.5,323,134.5,52,0.142465753,175.4807692,Healthy,MAINTAIN
115,37,33,5.69,11.86,187.77,391.38,203.61,42,0.115068493,286.7857143,Healthy,MAINTAIN
115,57,34,6.13,9.46,208.42,321.64,113.22,24,0.065753425,517.0833333,Healthy,MAINTAIN
115,130,9,75.11,142.89,675.99,1286.01,610.02,39,0.106849315,84.23076923,Healthy,MAINTAIN
115,160,42,5.14,8.83,215.88,370.86,154.98,57,0.156164384,268.9473684,Healthy,MAINTAIN
115,6,19,13.76,29.92,261.44,568.48,307.04,41,0.112328767,169.1463415,Healthy,MAINTAIN
115,52,26,6.85,13.95,178.1,362.7,184.6,45,0.123287671,210.8888889,Healthy,MAINTAIN
115,34,17,12.63,25.8,214.71,438.6,223.89,36,0.098630137,172.3611111,Healthy,MAINTAIN
115,128,36,11.97,25.45,430.92,916.2,485.28,40,0.109589041,328.5,Healthy,MAINTAIN
115,122,0,9.82,21.52,0,0,0,51,0.139726027,0,Critical,REORDER
115,133,33,5.9,10.87,194.7,358.71,164.01,52,0.142465753,231.6346154,Healthy,MAINTAIN
115,86,34,4.59,8.36,156.06,284.24,128.18,47,0.128767123,264.0425532,Healthy,MAINTAIN
115,170,31,4.57,8.29,141.67,256.99,115.32,34,0.093150685,332.7941176,Healthy,MAINTAIN
115,5,18,21.51,29.41,387.18,529.38,142.2,37,0.101369863,177.5675676,Healthy,MAINTAIN
115,96,0,6.09,9.05,0,0,0,72,0.197260274,0,Critical,REORDER
115,141,0,9.25,16.74,0,0,0,34,0.093150685,0,Critical,REORDER
115,168,32,7.3,13.43,233.6,429.76,196.16,28,0.076712329,417.1428571,Healthy,MAINTAIN
115,55,26,9.52,19.39,247.52,504.14,256.62,35,0.095890411,271.1428571,Healthy,MAINTAIN
115,27,25,8.47,14.23,211.75,355.75,144,51,0.139726027,178.9215686,Healthy,MAINTAIN
115,151,39,4.51,9.75,175.89,380.25,204.36,61,0.167123288,233.3606557,Healthy,MAINTAIN
115,112,24,11.77,25.43,282.48,610.32,327.84,35,0.095890411,250.2857143,Healthy,MAINTAIN
115,171,29,8.3,17.99,240.7,521.71,281.01,38,0.104109589,278.5526316,Healthy,MAINTAIN
115,97,8,25.18,47.95,201.44,383.6,182.16,24,0.065753425,121.6666667,Healthy,MAINTAIN
115,157,24,11.52,20.2,276.48,484.8,208.32,29,0.079452055,302.0689655,Healthy,MAINTAIN
115,36,17,15.06,21.28,256.02,361.76,105.74,49,0.134246575,126.6326531,Healthy,MAINTAIN
115,161,12,22.15,41.86,265.8,502.32,236.52,48,0.131506849,91.25,Healthy,MAINTAIN
115,94,22,10.25,21.67,225.5,476.74,251.24,31,0.084931507,259.0322581,Healthy,MAINTAIN
115,92,28,10.63,21.4,297.64,599.2,301.56,62,0.169863014,164.8387097,Healthy,MAINTAIN
115,176,25,14.4,27.97,360,699.25,339.25,36,0.098630137,253.4722222,Healthy,MAINTAIN
115,177,16,14.8,29.23,236.8,467.68,230.88,45,0.123287671,129.7777778,Healthy,MAINTAIN
115,74,28,13.65,26.88,382.2,752.64,370.44,20,0.054794521,511,Healthy,MAINTAIN
115,179,26,5.72,11.37,148.72,295.62,146.9,55,0.150684932,172.5454545,Healthy,MAINTAIN
115,108,15,20.07,35.5,301.05,532.5,231.45,28,0.076712329,195.5357143,Healthy,MAINTAIN
115,143,26,2.96,6,76.96,156,79.04,65,0.178082192,146,Healthy,MAINTAIN
115,106,22,10.89,20.54,239.58,451.88,212.3,32,0.087671233,250.9375,Healthy,MAINTAIN
116,25,24,13.55,19.31,325.2,463.44,138.24,25,0.068493151,350.4,Healthy,MAINTAIN
116,64,25,11.27,21.95,281.75,548.75,267,40,0.109589041,228.125,Healthy,MAINTAIN
116,13,16,20.21,30.71,323.36,491.36,168,28,0.076712329,208.5714286,Healthy,MAINTAIN
116,154,18,15.92,24.84,286.56,447.12,160.56,44,0.120547945,149.3181818,Healthy,MAINTAIN
116,38,37,7.61,14.31,281.57,529.47,247.9,37,0.101369863,365,Healthy,MAINTAIN
116,149,0,6.95,12.63,0,0,0,40,0.109589041,0,Critical,REORDER
116,9,25,10.31,17.7,257.75,442.5,184.75,40,0.109589041,228.125,Healthy,MAINTAIN
116,93,28,6.21,9.24,173.88,258.72,84.84,32,0.087671233,319.375,Healthy,MAINTAIN
116,3,0,7.93,11.1,0,0,0,56,0.153424658,0,Critical,REORDER
116,113,28,7.98,10.88,223.44,304.64,81.2,29,0.079452055,352.4137931,Healthy,MAINTAIN
116,177,25,14.8,29.23,370,730.75,360.75,33,0.090410959,276.5151515,Healthy,MAINTAIN
116,98,25,11.71,18.04,292.75,451,158.25,30,0.082191781,304.1666667,Healthy,MAINTAIN
116,91,27,12.03,25.31,324.81,683.37,358.56,31,0.084931507,317.9032258,Healthy,MAINTAIN
116,168,24,7.3,13.43,175.2,322.32,147.12,47,0.128767123,186.3829787,Healthy,MAINTAIN
116,118,37,3.92,6.35,145.04,234.95,89.91,42,0.115068493,321.547619,Healthy,MAINTAIN
116,135,7,32.24,51.38,225.68,359.66,133.98,18,0.049315068,141.9444444,Healthy,MAINTAIN
116,101,17,15.33,29.26,260.61,497.42,236.81,26,0.071232877,238.6538462,Healthy,MAINTAIN
116,59,30,10.62,14.4,318.6,432,113.4,25,0.068493151,438,Healthy,MAINTAIN
116,166,33,11.64,22.07,384.12,728.31,344.19,35,0.095890411,344.1428571,Healthy,MAINTAIN
116,26,21,9.92,15.04,208.32,315.84,107.52,45,0.123287671,170.3333333,Healthy,MAINTAIN
116,124,34,4.81,9.52,163.54,323.68,160.14,18,0.049315068,689.4444444,Healthy,MAINTAIN
116,80,37,9.37,14.04,346.69,519.48,172.79,31,0.084931507,435.6451613,Healthy,MAINTAIN
116,63,25,8.26,14.79,206.5,369.75,163.25,22,0.060273973,414.7727273,Healthy,MAINTAIN
116,12,28,10.73,17.83,300.44,499.24,198.8,41,0.112328767,249.2682927,Healthy,MAINTAIN
116,49,24,8,13.59,192,326.16,134.16,37,0.101369863,236.7567568,Healthy,MAINTAIN
116,172,19,12.47,26.43,236.93,502.17,265.24,26,0.071232877,266.7307692,Healthy,MAINTAIN
116,18,23,7.69,13.26,176.87,304.98,128.11,24,0.065753425,349.7916667,Healthy,MAINTAIN
116,61,26,4.14,6.01,107.64,156.26,48.62,39,0.106849315,243.3333333,Healthy,MAINTAIN
116,40,30,8.15,13.26,244.5,397.8,153.3,49,0.134246575,223.4693878,Healthy,MAINTAIN
116,75,16,19.52,36.86,312.32,589.76,277.44,14,0.038356164,417.1428571,Healthy,MAINTAIN
116,11,29,5.17,8.26,149.93,239.54,89.61,45,0.123287671,235.2222222,Healthy,MAINTAIN
116,72,26,10.65,18.81,276.9,489.06,212.16,52,0.142465753,182.5,Healthy,MAINTAIN
116,45,30,8.85,15.88,265.5,476.4,210.9,42,0.115068493,260.7142857,Healthy,MAINTAIN
116,46,11,21.34,36.56,234.74,402.16,167.42,23,0.063013699,174.5652174,Healthy,MAINTAIN
116,31,18,10.79,15.25,194.22,274.5,80.28,47,0.128767123,139.787234,Healthy,MAINTAIN
116,74,26,13.65,26.88,354.9,698.88,343.98,40,0.109589041,237.25,Healthy,MAINTAIN
116,179,26,5.72,11.37,148.72,295.62,146.9,43,0.117808219,220.6976744,Healthy,MAINTAIN
116,120,28,4.55,8.83,127.4,247.24,119.84,39,0.106849315,262.0512821,Healthy,MAINTAIN
116,102,30,11.33,20.77,339.9,623.1,283.2,37,0.101369863,295.9459459,Healthy,MAINTAIN
116,60,27,10.42,18.59,281.34,501.93,220.59,31,0.084931507,317.9032258,Healthy,MAINTAIN
116,19,25,8.96,12.36,224,309,85,11,0.030136986,829.5454545,Healthy,MAINTAIN
116,99,32,5.28,8.59,168.96,274.88,105.92,34,0.093150685,343.5294118,Healthy,MAINTAIN
116,180,21,6.63,13.5,139.23,283.5,144.27,43,0.117808219,178.255814,Healthy,MAINTAIN
116,104,32,5.96,9.28,190.72,296.96,106.24,26,0.071232877,449.2307692,Healthy,MAINTAIN
116,35,11,15.91,31.91,175.01,351.01,176,33,0.090410959,121.6666667,Healthy,MAINTAIN
116,82,14,21.17,31.05,296.38,434.7,138.32,37,0.101369863,138.1081081,Healthy,MAINTAIN
116,127,24,11.98,25,287.52,600,312.48,19,0.052054795,461.0526316,Healthy,MAINTAIN
116,73,0,16.92,26.26,0,0,0,40,0.109589041,0,Critical,REORDER
116,41,20,14.11,29.69,282.2,593.8,311.6,25,0.068493151,292,Healthy,MAINTAIN
116,119,20,10.15,21.78,203,435.6,232.6,39,0.106849315,187.1794872,Healthy,MAINTAIN
116,109,27,12.73,20.22,343.71,545.94,202.23,43,0.117808219,229.1860465,Healthy,MAINTAIN
116,133,1,5.9,10.87,5.9,10.87,4.97,41,0.112328767,8.902439024,Warning,MONITOR
116,141,25,9.25,16.74,231.25,418.5,187.25,23,0.063013699,396.7391304,Healthy,MAINTAIN
116,66,24,8.66,13.54,207.84,324.96,117.12,20,0.054794521,438,Healthy,MAINTAIN
116,116,29,8.67,17.99,251.43,521.71,270.28,40,0.109589041,264.625,Healthy,MAINTAIN
116,97,11,25.18,47.95,276.98,527.45,250.47,20,0.054794521,200.75,Healthy,MAINTAIN
116,125,19,16.37,27.1,311.03,514.9,203.87,52,0.142465753,133.3653846,Healthy,MAINTAIN
116,36,23,15.06,21.28,346.38,489.44,143.06,41,0.112328767,204.7560976,Healthy,MAINTAIN
116,10,32,3.15,5.03,100.8,160.96,60.16,29,0.079452055,402.7586207,Healthy,MAINTAIN
116,174,24,6.41,10.39,153.84,249.36,95.52,58,0.15890411,151.0344828,Healthy,MAINTAIN
116,129,25,11.98,24.3,299.5,607.5,308,32,0.087671233,285.15625,Healthy,MAINTAIN
116,163,17,19.94,35.45,338.98,602.65,263.67,24,0.065753425,258.5416667,Healthy,MAINTAIN
